event_name,event_date,fight_url,fighter_1,fighter_2,winner,f1_kd,f2_kd,f1_str,f2_str,f1_td,f2_td,f1_sub,f2_sub,weight_class,method,round,time
UFC 243: Whittaker vs. Adesanya,"October 05, 2019",http://www.ufcstats.com/fight-details/1cb7138b107b93b5,Jake Matthews,Rostem Akman,Jake Matthews,0,0,59,15,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,"October 05, 2019",http://www.ufcstats.com/fight-details/578987d534a0d205,Callan Potter,Maki Pitolo,Callan Potter,0,0,48,60,3,0,0,1,Welterweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,"October 05, 2019",http://www.ufcstats.com/fight-details/83d59f5e52e0ac46,Brad Riddell,Jamie Mullarkey,Brad Riddell,0,0,91,36,1,3,0,1,Lightweight,U-DEC,3,5:00
UFC 243: Whittaker vs. Adesanya,"October 05, 2019",http://www.ufcstats.com/fight-details/b8c21a311f3f7953,Megan Anderson,Zarah Fairn,Megan Anderson,0,0,10,2,1,0,1,0,Women's Featherweight,"SUB

      

        Triangle Choke",1,3:57
UFC 243: Whittaker vs. Adesanya,"October 05, 2019",http://www.ufcstats.com/fight-details/668d077ac9d7d3c9,Nadia Kassem,Ji Yeon Kim,Ji Yeon Kim,0,1,45,80,1,0,0,0,Women's Flyweight,"KO/TKO

      

        Punch",2,4:59
UFC 243: Whittaker vs. Adesanya,"October 05, 2019",http://www.ufcstats.com/fight-details/57ff0eb2351979c4,Khalid Taha,Bruno Silva,Draw/NC,1,0,38,20,0,2,1,0,Bantamweight,"Overturned

      

        Arm Triangle",3,3:00
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/490724f8b3658f67,Donald Cerrone,Justin Gaethje,Justin Gaethje,0,1,17,40,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,4:18
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/36d90f1812f0d432,Glover Teixeira,Nikita Krylov,Glover Teixeira,0,0,43,47,1,2,2,1,Light Heavyweight,S-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/8ae79d7967681db8,Todd Duffee,Jeff Hughes,Draw/NC,1,0,30,16,1,0,0,0,Heavyweight,CNC,1,4:03
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/dadaee9624256e07,Michel Pereira,Tristan Connelly,Tristan Connelly,0,0,32,64,2,0,0,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/ece3a7a9e930ef9d,Uriah Hall,Antonio Carlos Junior,Uriah Hall,1,0,34,22,0,3,0,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/92b98afec5eb4e05,Misha Cirkunov,Jimmy Crute,Misha Cirkunov,0,0,6,21,1,0,1,0,Light Heavyweight,"SUB

      

        Peruvian Necktie",1,3:38
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/9d3a38cc18807e10,Marcin Tybura,Augusto Sakai,Augusto Sakai,0,1,6,15,0,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,0:59
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/9de23eb1471e592b,Cole Smith,Miles Johns,Miles Johns,0,0,11,31,1,1,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/14176809bcdafd01,Brad Katona,Hunter Azure,Hunter Azure,0,0,21,41,3,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/462a95890423d3c6,Chas Skelly,Jordan Griffin,Chas Skelly,0,0,21,37,1,1,3,2,Featherweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/241687ff5fe92331,Louis Smolka,Ryan MacDonald,Louis Smolka,1,0,59,30,0,0,0,0,Bantamweight,"KO/TKO

      

        Punch",1,4:43
UFC Fight Night: Cowboy vs. Gaethje,"September 14, 2019",http://www.ufcstats.com/fight-details/acf658afda38d8af,Kyle Prepolec,Austin Hubbard,Austin Hubbard,0,0,44,51,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/62acea88e628c3ca,Yair Rodriguez,Jeremy Stephens,Draw/NC,0,0,2,0,0,0,0,0,Featherweight,CNC,1,0:15
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/b2cdb4c34f37ad37,Carla Esparza,Alexa Grasso,Carla Esparza,0,0,44,45,4,0,0,1,Women's Strawweight,M-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/fd3e8f61d8fda839,Brandon Moreno,Askar Askarov,Draw/NC,1,0,34,30,1,4,0,0,Flyweight,S-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/c163ed45c21c8548,Irene Aldana,Vanessa Melo,Irene Aldana,0,0,125,68,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/49b2a6a93d529981,Martin Bravo,Steven Peterson,Steven Peterson,0,1,86,49,2,0,0,0,Featherweight,"KO/TKO

      

        Spinning Back Fist",2,1:31
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/953c89aa931082e4,Jose Quinonez,Carlos Huachin,Jose Quinonez,1,0,60,32,2,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/ad878cdd4fa36a3a,Marco Polo Reyes,Kyle Nelson,Kyle Nelson,0,0,6,12,0,0,0,0,Featherweight,"KO/TKO

      

        Punch",1,1:36
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/52311c2cd0c84d67,Ariane Carnelossi,Angela Hill,Angela Hill,0,0,72,92,0,0,0,0,Women's Strawweight,"KO/TKO

      

        Elbow",3,1:56
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/d9c0351cd21e40e0,Sergio Pettis,Tyson Nam,Sergio Pettis,0,0,96,40,0,0,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/8cf6b22995c9efb8,Vinicius Moreira,Paul Craig,Paul Craig,0,1,1,18,0,1,0,1,Light Heavyweight,"SUB

      

        Rear Naked Choke",1,3:19
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/c2b842fae4e9f1dc,Sijara Eubanks,Bethe Correia,Bethe Correia,0,0,77,59,1,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Rodriguez vs. Stephens,"September 21, 2019",http://www.ufcstats.com/fight-details/4f7ec66199bba232,Claudio Puelles,Marcos Mariano,Claudio Puelles,0,0,22,2,4,0,2,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/357cf8a9b6737625,Jessica Andrade,Zhang Weili,Zhang Weili,0,1,4,29,0,0,0,0,Women's Strawweight,"KO/TKO

      

        Punch",1,0:42
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/55480808b1fa1f9c,Li Jingliang,Elizeu Zaleski dos Santos,Li Jingliang,3,0,59,54,2,0,0,0,Welterweight,"KO/TKO

      

        Punches",3,4:51
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/b07188063c49b755,Kai Kara-France,Mark De La Rosa,Kai Kara-France,1,0,91,60,1,1,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/676561d9690ce31d,Song Kenan,Derrick Krantz,Song Kenan,0,0,58,33,0,3,0,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/5f900e4437e079b3,Wu Yanan,Mizuki,Mizuki,0,0,123,93,0,0,0,0,Women's Flyweight,S-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/8182dbc752c71137,JunYong Park,Anthony Hernandez,Anthony Hernandez,0,0,81,59,0,6,0,1,Middleweight,"SUB

      

        Anaconda Choke",2,4:39
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/09b91014bd88f815,Sumudaerji,Andre Soukhamthath,Sumudaerji,0,0,93,23,1,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/5ff390f7bbf2bec8,Da Woon Jung,Khadis Ibragimov,Da Woon Jung,0,0,81,88,0,1,1,0,Light Heavyweight,"SUB

      

        Guillotine Choke",3,1:59
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/060dfbc982c6c4ef,Damir Ismagulov,Thiago Moises,Damir Ismagulov,1,0,71,36,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/2e001d8c2f6106fc,Alatengheili,Batgerel Danaa,Alatengheili,0,0,36,85,3,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Andrade vs. Zhang,"August 31, 2019",http://www.ufcstats.com/fight-details/a072be4f806d360f,Karol Rosa,Lara Procopio,Karol Rosa,1,0,171,165,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/6921344f8e706d0f,Daniel Cormier,Stipe Miocic,Stipe Miocic,0,1,181,123,1,1,0,0,Heavyweight,"KO/TKO

      

        Punches",4,4:09
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/f2ce79565c0820dd,Anthony Pettis,Nate Diaz,Nate Diaz,0,1,69,114,0,1,1,0,Welterweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/3e16a71836e85212,Yoel Romero,Paulo Costa,Paulo Costa,1,1,125,118,1,0,0,0,Middleweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/ea43a5fe4ff9a3c4,Gabriel Benitez,Sodiq Yusuff,Sodiq Yusuff,0,1,24,34,0,0,0,0,Featherweight,"KO/TKO

      

        Punch",1,4:14
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/2eb56023c4a54504,Derek Brunson,Ian Heinisch,Derek Brunson,0,0,81,58,2,0,0,0,Middleweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/2671de30a1736f51,Devonte Smith,Khama Worthy,Khama Worthy,0,1,15,21,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,4:15
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/fba7d6a42f137938,Raphael Assuncao,Cory Sandhagen,Cory Sandhagen,0,0,45,62,4,0,0,0,Bantamweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/25e1d17d072227c6,Christos Giagos,Drakkar Klose,Drakkar Klose,0,0,87,99,2,2,1,0,Lightweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/29de6ddc42a2e674,Manny Bermudez,Casey Kenney,Casey Kenney,0,0,37,43,3,2,0,1,Catch Weight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/8ebd6e9d41a51e31,Hannah Cifers,Jodie Esquibel,Hannah Cifers,0,0,70,43,1,3,1,0,Women's Strawweight,U-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/445d0d44091b902a,Kyung Ho Kang,Brandon Davis,Kyung Ho Kang,1,0,50,77,3,1,0,0,Bantamweight,S-DEC,3,5:00
UFC 241: Cormier vs. Miocic 2,"August 17, 2019",http://www.ufcstats.com/fight-details/51f955029dbf6978,Sabina Mazo,Shana Dobson,Sabina Mazo,0,0,108,33,4,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/01a4827b3596d111,Khabib Nurmagomedov,Dustin Poirier,Khabib Nurmagomedov,0,0,22,12,7,0,2,1,Lightweight,"SUB

      

        Rear Naked Choke",3,2:06
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/357a34207d70da69,Edson Barboza,Paul Felder,Paul Felder,0,0,60,56,1,0,0,0,Lightweight,S-DEC,3,5:00
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/849eb47d349f3fe4,Islam Makhachev,Davi Ramos,Islam Makhachev,1,0,43,7,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/066756ea40b134a7,Curtis Blaydes,Shamil Abdurakhimov,Curtis Blaydes,0,0,25,3,5,0,0,0,Heavyweight,"KO/TKO

      

        Elbow",2,2:22
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/8accd04438b91262,Mairbek Taisumov,Diego Ferreira,Diego Ferreira,0,0,51,109,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/77f123712368bcbc,Joanne Wood,Andrea Lee,Joanne Wood,0,0,101,61,2,3,0,0,Women's Flyweight,S-DEC,3,5:00
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/bef4df43d6052a02,Zubaira Tukhugov,Lerone Murphy,Draw/NC,1,0,22,28,6,0,0,2,Featherweight,S-DEC,3,5:00
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/8e1ae2ae6694b131,Liana Jojua,Sarah Moras,Sarah Moras,0,0,19,44,2,0,0,1,Women's Bantamweight,"KO/TKO

      

        Elbows",3,2:26
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/2c7b788effdc1b4c,Ottman Azaitar,Teemu Packalen,Ottman Azaitar,1,0,27,8,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,3:33
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/18aff757c54687f1,Belal Muhammad,Takashi Sato,Belal Muhammad,0,0,49,29,2,1,1,0,Welterweight,"SUB

      

        Rear Naked Choke",3,1:55
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/43496ff308e681a0,Nordine Taleb,Muslim Salikhov,Muslim Salikhov,0,1,6,10,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",1,4:26
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/9a46f95c1c1e57f0,Omari Akhmedov,Zak Cummings,Omari Akhmedov,0,0,26,17,2,0,0,0,Middleweight,U-DEC,3,5:00
UFC 242: Khabib vs. Poirier,"September 07, 2019",http://www.ufcstats.com/fight-details/84d4b658851b7e0e,Don Madge,Fares Ziam,Don Madge,0,0,21,10,3,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/c04274c8caa505dd,Jan Blachowicz,Jacare Souza,Jan Blachowicz,0,0,71,20,0,0,0,0,Light Heavyweight,S-DEC,5,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/c63edd25d2201a46,Mauricio Rua,Paul Craig,Draw/NC,0,0,25,51,1,1,0,1,Light Heavyweight,S-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/7afe2a15ae7359e9,Charles Oliveira,Jared Gordon,Charles Oliveira,1,0,10,7,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,1:26
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/57b111b54a2d2323,Antonio Arroyo,Andre Muniz,Andre Muniz,0,0,29,22,1,3,0,2,Middleweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/9e1ecdb9a8856a8c,Markus Perez,Wellington Turman,Wellington Turman,0,0,49,48,0,2,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/aa232e53d285cc6d,Sergio Moraes,James Krause,James Krause,0,3,41,102,1,0,0,0,Welterweight,"KO/TKO

      

        Punch",3,4:19
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/094790e50afae55e,Ricardo Ramos,Eduardo Garagorri,Ricardo Ramos,0,0,10,6,2,0,1,0,Featherweight,"SUB

      

        Rear Naked Choke",1,3:57
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/22307b580e0c8d0d,Francisco Trinaldo,King Green,Francisco Trinaldo,0,0,31,50,1,2,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/e6a0f19af995c432,Warlley Alves,Randy Brown,Randy Brown,0,0,3,16,3,1,2,1,Welterweight,"SUB

      

        Triangle Choke",2,1:22
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/80ce8f7d988d5e57,Douglas Silva de Andrade,Renan Barao,Douglas Silva de Andrade,0,0,74,58,0,2,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/1800ffbb34ac7ed8,Ariane da Silva,Isabela de Padua,Ariane da Silva,1,0,31,15,0,2,1,1,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Blachowicz vs. Jacare,"November 16, 2019",http://www.ufcstats.com/fight-details/18e1b0df8da7010e,Vanessa Melo,Tracy Cortez,Tracy Cortez,0,0,40,79,0,2,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/9d80bd1f92d23dfa,Valentina Shevchenko,Liz Carmouche,Valentina Shevchenko,0,0,42,18,1,0,0,0,Women's Flyweight,U-DEC,5,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/7feadf01c5920285,Vicente Luque,Mike Perry,Vicente Luque,0,0,84,87,0,0,1,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/aef94727eb3897df,Eduardo Garagorri,Humberto Bandenay,Eduardo Garagorri,0,0,65,32,1,4,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/f7cce33f6563dd72,Volkan Oezdemir,Ilir Latifi,Volkan Oezdemir,2,0,64,18,0,1,0,0,Light Heavyweight,"KO/TKO

      

        Punch",2,4:31
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/8da94b2c1c0443d4,Rodolfo Vieira,Oskar Piechota,Rodolfo Vieira,0,0,18,22,3,0,1,0,Middleweight,"SUB

      

        Arm Triangle",2,4:26
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/4dd3035430a5ed43,Enrique Barzola,Bobby Moffett,Enrique Barzola,0,0,83,90,3,0,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/1019f2a9c012e949,Gilbert Burns,Aleksei Kunchenko,Gilbert Burns,0,0,42,47,3,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/1d8a86d37c7ef3d3,Ciryl Gane,Raphael Pessoa,Ciryl Gane,0,0,15,7,0,0,1,0,Heavyweight,"SUB

      

        Arm Triangle",1,4:12
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/d93b589bcec80ffe,Tecia Pennington,Marina Rodriguez,Marina Rodriguez,0,0,41,84,0,1,0,1,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/cb4dd24535ef2d94,Rogerio Bontorin,Raulian Paiva,Rogerio Bontorin,0,0,8,3,2,0,0,0,Flyweight,KO/TKO,1,2:56
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/4c489b3c9d14cbc9,Geraldo de Freitas,Chris Gutierrez,Chris Gutierrez,0,0,40,48,2,1,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/975159720cfd0103,Kazula Vargas,Alex Da Silva,Alex Da Silva,0,0,20,17,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019",http://www.ufcstats.com/fight-details/494042bf96730bc0,Veronica Hardy,Polyana Viana,Veronica Hardy,0,0,1,1,0,1,1,0,Women's Flyweight,"SUB

      

        Armbar",1,1:09
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/e139628170777bef,Colby Covington,Robbie Lawler,Colby Covington,0,0,179,78,10,0,0,0,Welterweight,U-DEC,5,5:00
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/e96d929f8207a3e0,Jim Miller,Clay Guida,Jim Miller,0,0,2,2,0,0,1,0,Lightweight,"SUB

      

        Guillotine Choke",1,0:58
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/dbbd17b6995f014b,Joaquim Silva,Nasrat Haqparast,Nasrat Haqparast,0,1,15,21,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",2,0:36
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/dc49373c52eedaa3,Trevin Giles,Gerald Meerschaert,Gerald Meerschaert,0,0,8,6,1,1,0,1,Middleweight,"SUB

      

        Guillotine Choke",3,1:49
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/1d9f862a47540785,Scott Holtzman,Dong Hyun Ma,Scott Holtzman,1,0,44,16,1,1,0,0,Lightweight,KO/TKO,2,5:00
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/cd6b799ec79c489a,Darko Stosic,Kennedy Nzechukwu,Kennedy Nzechukwu,0,0,60,50,4,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/f4bd11655adeb078,Mickey Gall,Salim Touahri,Mickey Gall,0,0,50,48,1,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/326de7f7ec9e7035,Antonina Shevchenko,Lucie Pudilova,Antonina Shevchenko,0,0,16,6,0,1,3,0,Women's Flyweight,"SUB

      

        Rear Naked Choke",2,1:20
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/60162c95d921d1ae,Jordan Espinosa,Matt Schnell,Matt Schnell,0,0,5,3,0,0,0,1,Flyweight,"SUB

      

        Triangle Choke",1,1:23
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/e3acb789f7dcd34c,Lauren Murphy,Mara Romero Borella,Lauren Murphy,1,0,24,22,0,1,0,0,Women's Flyweight,"KO/TKO

      

        Knee",3,1:46
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/f6ab2eec90980ac0,Claudio Silva,Cole Williams,Claudio Silva,0,0,32,2,1,0,1,0,Welterweight,"SUB

      

        Neck Crank",1,2:35
UFC Fight Night: Covington vs. Lawler,"August 03, 2019",http://www.ufcstats.com/fight-details/94560d1dc6248347,Miranda Granger,Hannah Goldy,Miranda Granger,0,0,61,55,0,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 240: Holloway vs. Edgar,"July 27, 2019",http://www.ufcstats.com/fight-details/c4704eab5e2f51b8,Max Holloway,Frankie Edgar,Max Holloway,0,0,129,96,0,1,0,0,Featherweight,U-DEC,5,5:00
