event_name,event_date,fight_url,fighter_1_winner,fighter_2_loser,winner_kd,loser_kd,winner_str,loser_str,winner_td,loser_td,winner_sub,loser_sub,weight_class,method,round,time
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/d9375ede2ec2f924,Rafael Dos Anjos,Robbie Lawler,0,0,172,86,2,0,0,0,Welterweight,U-DEC,5,5:00
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/6f350d91fb07a819,Josh Emmett,Ricardo Lamas,1,0,10,17,0,0,0,0,Featherweight,"KO/TKO

      

        Punch",1,4:33
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/11b8d7e801713abc,Santiago Ponzinibbio,Mike Perry,1,0,78,51,3,1,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/e83046dd074ec0fa,Glover Teixeira,Misha Cirkunov,0,0,13,21,1,0,1,0,Light Heavyweight,"KO/TKO

      

        Punches",1,2:45
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/01619207a811ef01,Jan Blachowicz,Jared Cannonier,1,0,50,26,4,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/535b8e5494cbc580,Julian Marquez,Darren Stewart,0,0,32,33,0,4,3,0,Middleweight,"SUB

      

        Guillotine Choke",2,2:42
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/5b8d693bd1780102,Chad Laprise,Galore Bofando,0,1,20,13,1,0,0,0,Welterweight,"KO/TKO

      

        Punches",1,4:10
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/71dc4379c738450f,Nordine Taleb,Danny Roberts,1,0,5,1,0,0,0,0,Welterweight,"KO/TKO

      

        Kick",1,0:59
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/9a1a57b0abcd4599,John Makdessi,Abel Trujillo,1,0,47,29,0,1,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/1e3c67921162561d,Alessio Di Chirico,Oluwale Bamgbose,1,0,6,10,1,0,0,0,Middleweight,"KO/TKO

      

        Knee",2,2:14
UFC Fight Night: Lawler vs. Dos Anjos,"December 16, 2017",http://www.ufcstats.com/fight-details/a6fbd8964400dd89,Jordan Mein,Erick Silva,0,0,51,13,3,0,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/32ad75f6c8ca7e9f,Kelvin Gastelum,Michael Bisping,1,0,14,7,0,0,0,0,Middleweight,"KO/TKO

      

        Punch",1,2:30
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/52bae6f01ea9f926,Li Jingliang,Zak Ottow,1,0,26,5,0,0,0,0,Welterweight,"KO/TKO

      

        Punches",1,2:57
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/62eaf9f2436bef25,Wang Guan,Alex Caceres,1,0,71,49,0,0,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/9f428684f3db247f,Alex Garcia,Muslim Salikhov,0,0,6,10,3,0,1,0,Welterweight,"SUB

      

        Rear Naked Choke",2,3:22
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/4ba97e13df33388b,Zabit Magomedsharipov,Sheymon Moraes,0,0,34,18,11,0,1,0,Featherweight,"SUB

      

        Anaconda Choke",3,4:30
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/43ae6a9daa51ed93,Song Kenan,Bobby Nash,1,0,14,1,0,0,0,0,Welterweight,"KO/TKO

      

        Punches",1,0:15
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/47628ab025f19796,Yan Xiaonan,Kailin Curran,0,0,96,52,0,2,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/c8609059d2d87724,Song Yadong,Bharat Kandare,1,0,8,3,0,0,1,0,Featherweight,"SUB

      

        Guillotine Choke",1,4:16
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/4d5c3ddc740b89ca,Shamil Abdurakhimov,Chase Sherman,1,0,6,5,0,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,1:24
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/e5fbb99bc3907516,Gina Mazany,Wu Yanan,0,0,38,22,5,1,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/903feee04bc91c59,Rolando Dy,Wulijiburen,1,0,26,17,0,4,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Bisping vs. Gastelum,"November 25, 2017",http://www.ufcstats.com/fight-details/34c39a5a5917e0ec,Cyril Asker,Hu Yaozong,0,0,20,8,4,0,1,1,Heavyweight,"SUB

      

        Rear Naked Choke",2,2:33
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/d361b51952944a26,Georges St-Pierre,Michael Bisping,1,0,59,27,3,0,1,0,Middleweight,"SUB

      

        Rear Naked Choke",3,4:23
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/b3a304eadb9f7fb4,TJ Dillashaw,Cody Garbrandt,2,1,20,18,0,0,0,0,Bantamweight,"KO/TKO

      

        Punch",2,2:41
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/fc29884851f9cebb,Rose Namajunas,Joanna Jedrzejczyk,1,0,15,5,0,0,0,0,Women's Strawweight,"KO/TKO

      

        Punch",1,3:03
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/80572cac6ab57866,Stephen Thompson,Jorge Masvidal,1,0,70,42,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/0a46cb2887890502,Paulo Costa,Johny Hendricks,1,0,49,27,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",2,1:23
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/13635ba71963ad0c,James Vick,Joe Duffy,1,0,42,25,0,2,0,0,Lightweight,"KO/TKO

      

        Punch",2,4:59
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/8375f311e8c6c079,Mark Godbeer,Walt Harris,0,0,3,21,0,1,0,0,Heavyweight,DQ,1,4:29
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/5cab50839f4a0d94,Ovince Saint Preux,Corey Anderson,1,0,23,30,0,4,0,0,Light Heavyweight,"KO/TKO

      

        Kick",3,1:25
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/e686df21c24c6c03,Randy Brown,Mickey Gall,0,0,41,7,1,0,0,2,Welterweight,U-DEC,3,5:00
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/8c2fb17981464d8c,Curtis Blaydes,Aleksei Oleinik,1,0,39,34,4,0,0,0,Heavyweight,KO/TKO,2,1:39
UFC 217: Bisping vs. St-Pierre,"November 04, 2017",http://www.ufcstats.com/fight-details/56d8cc470841f454,Ricardo Ramos,Aiemann Zahabi,1,0,42,46,3,0,0,0,Bantamweight,"KO/TKO

      

        Spinning Back Elbow",3,1:58
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/d1bee15e60ee6721,Ovince Saint Preux,Yushin Okami,0,0,0,0,0,0,1,1,Light Heavyweight,"SUB

      

        Von Flue Choke",1,1:50
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/e8d59c27b467d716,Jessica Andrade,Claudia Gadelha,0,0,141,42,4,0,0,2,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/ba27835ff05df0c9,Dong Hyun Ma,Takanori Gomi,1,0,13,2,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,1:30
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/690ab86bdd94149b,Gokhan Saki,Henrique da Silva,2,0,40,20,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punch",1,4:45
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/6be073563a421bca,Teruto Ishihara,Rolando Dy,1,0,50,48,2,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/3b89556b3f177b7b,Jussier Formiga,Yuta Sasaki,0,0,9,16,1,0,2,0,Flyweight,"SUB

      

        Rear Naked Choke",1,4:30
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/296cc69bcc3c1635,Keita Nakamura,Alex Morono,0,0,27,38,2,0,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/37cdf5bd5c975a5d,Syuri Kondo,Chan-Mi Jeon,0,0,135,95,0,0,0,0,Women's Strawweight,S-DEC,3,5:00
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/da7afd49fefe6a46,Shinsho Anzai,Luke Jumeau,0,0,51,49,1,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Saint Preux vs. Okami,"September 22, 2017",http://www.ufcstats.com/fight-details/e0e4ce7595b5c26a,Daichi Abe,Hyun Gyu Lim,1,0,63,43,1,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/b55605791a4d72b9,Dustin Poirier,Anthony Pettis,0,0,53,34,5,1,0,4,Lightweight,KO/TKO,3,2:08
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/b6b5ec324449befd,Matt Brown,Diego Sanchez,1,0,18,12,0,0,0,0,Welterweight,"KO/TKO

      

        Elbow",1,3:44
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/603354ffe9cc0755,Andrei Arlovski,Junior Albini,0,0,92,48,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/7ad85c84025c0db0,Cezar Ferreira,Nate Marquardt,0,1,47,36,2,0,0,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/151c597d2e609a4e,Raphael Assuncao,Matthew Lopez,1,0,46,34,0,1,0,0,Bantamweight,"KO/TKO

      

        Punch",3,1:50
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/935f559ab0521c27,Clay Guida,Joe Lauzon,1,0,24,1,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,1:07
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/5519d7fe2cee8353,Marlon Moraes,John Dodson,0,1,45,43,1,2,1,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/5db3e2fdd18129a4,Tatiana Suarez,Viviane Pereira,0,0,71,13,4,0,0,1,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/60de5efe5b439c8b,Sage Northcutt,Michel Quinones,0,0,79,55,3,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/7006a98fe9944571,Nina Nunes,Angela Hill,0,0,143,107,0,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/d3c78cc516417797,Sean Strickland,Court McGee,0,0,78,62,3,0,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/78e554aa129711ba,Jake Collier,Marcel Fortuna,0,0,94,59,0,1,0,1,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Poirier vs. Pettis,"November 11, 2017",http://www.ufcstats.com/fight-details/4b202bae6c87b98b,Karl Roberson,Darren Stewart,0,0,17,6,1,0,2,0,Middleweight,"SUB

      

        Rear Naked Choke",1,3:41
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/aa7b1fca60a21f3a,Darren Till,Donald Cerrone,1,0,24,14,0,1,0,0,Welterweight,"KO/TKO

      

        Punch",1,4:20
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/d71ad0033de24fff,Karolina Kowalkiewicz,Jodie Esquibel,0,0,127,65,1,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/6a315ef5bf22af29,Jan Blachowicz,Devin Clark,0,0,33,15,1,0,1,0,Light Heavyweight,"SUB

      

        Rear Naked Choke",2,3:02
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/fdfc700e56575d67,Oskar Piechota,Jonathan Wilson,1,0,56,17,1,0,3,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/61070325bb440f58,Marcin Held,Nasrat Haqparast,0,1,19,27,3,1,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/4dcd6ff5e32a3779,Brian Kelleher,Damian Stasiak,1,0,79,43,1,1,1,0,Bantamweight,"KO/TKO

      

        Punch",3,3:39
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/9da4e06a403f0d27,Ramazan Emeev,Sam Alvey,0,0,38,29,1,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/06287b822837a616,Andre Fili,Artem Lobov,1,0,55,55,5,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/88f36fa2945ccac5,Warlley Alves,Salim Touahri,0,0,38,35,2,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/f3f252b9810cff0d,Aspen Ladd,Lina Lansberg,0,0,26,41,1,0,0,0,Women's Bantamweight,"KO/TKO

      

        Punches",2,2:33
UFC Fight Night: Cerrone vs. Till,"October 21, 2017",http://www.ufcstats.com/fight-details/8b10419db5bffe28,Josh Emmett,Felipe Arantes,4,0,67,43,1,0,0,0,Featherweight,U-DEC,3,5:00
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/03aec9073946907f,Tony Ferguson,Kevin Lee,0,0,54,55,0,3,2,0,Lightweight,"SUB

      

        Triangle Choke",3,4:02
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/d042d18ad568190a,Demetrious Johnson,Ray Borg,0,0,64,13,8,3,2,0,Flyweight,"SUB

      

        Armbar",5,3:15
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/53ee6c3591483193,Fabricio Werdum,Walt Harris,0,0,0,0,1,0,1,0,Heavyweight,"SUB

      

        Armbar",1,1:05
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/1ff3dff34d0b60b8,Mara Romero Borella,Kalindra Faria,0,0,3,0,1,0,1,0,Women's Flyweight,"SUB

      

        Rear Naked Choke",1,2:54
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/2fed4f1d91767eb1,Beneil Dariush,Evan Dunham,1,0,81,36,0,1,0,0,Lightweight,M-DEC,3,5:00
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/e08479759c296bb1,Cody Stamann,Tom Duquesnoy,0,0,66,33,4,1,0,0,Bantamweight,S-DEC,3,5:00
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/c46d51fb87a4f485,Lando Vannata,King Green,1,0,104,93,4,1,1,0,Lightweight,S-DEC,3,5:00
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/0f826e7bbb73b53f,Poliana Botelho,Pearl Gonzalez,0,0,67,27,1,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/d97970009fbfca30,Matt Schnell,Marco Beltran,0,0,38,34,0,1,1,0,Flyweight,U-DEC,3,5:00
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/3f5f6c576046bf77,John Moraga,Magomed Bibulatov,1,0,8,5,0,0,0,0,Flyweight,"KO/TKO

      

        Punch",1,1:38
UFC 216: Ferguson vs. Lee,"October 07, 2017",http://www.ufcstats.com/fight-details/2142ff2a46d22741,Brad Tavares,Thales Leites,1,0,70,46,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/cb16346d93746ebc,Amanda Nunes,Valentina Shevchenko,0,0,86,72,2,0,0,0,Women's Bantamweight,S-DEC,5,5:00
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/b6082b551288aa5a,Rafael Dos Anjos,Neil Magny,0,0,13,1,0,0,1,0,Welterweight,"SUB

      

        Arm Triangle",1,3:43
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/fdde8777c7ae9769,Henry Cejudo,Wilson Reis,1,0,34,5,2,0,0,0,Flyweight,"KO/TKO

      

        Punch",2,0:25
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/6afaf0ca45431a11,Ilir Latifi,Tyson Pedro,0,0,44,31,4,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/94c7e64ce88c9b9e,Jeremy Stephens,Gilbert Melendez,5,0,96,29,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/92eb0a297c7ea197,Ketlen Vieira,Sara McMann,0,0,17,29,1,1,2,0,Women's Bantamweight,"SUB

      

        Arm Triangle",2,4:16
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/a773883743242df9,Sarah Moras,Ashlee Evans-Smith,0,0,3,3,0,0,1,0,Women's Bantamweight,"SUB

      

        Armbar",1,2:51
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/f597d2e69ab7c270,Ricky Glenn,Gavin Tucker,1,0,142,23,4,0,1,1,Featherweight,U-DEC,3,5:00
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/31c4518a1e71c050,Alex White,Mitch Clarke,3,0,57,28,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",2,4:36
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/7020840980f723b9,Arjan Bhullar,Luis Henrique,1,0,24,32,1,0,0,0,Heavyweight,U-DEC,3,5:00
UFC 215: Nunes vs Shevchenko 2,"September 09, 2017",http://www.ufcstats.com/fight-details/cce5b9dfe84630fa,Kajan Johnson,Adriano Martins,1,0,26,16,0,0,0,1,Lightweight,"KO/TKO

      

        Punch",3,0:49
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/24438a644b975751,Luke Rockhold,David Branch,0,0,58,25,2,1,0,0,Middleweight,"KO/TKO

      

        Punches",2,4:05
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/3dd22a9a0ea68cc6,Mike Perry,Alex Reyes,1,0,11,6,0,0,0,0,Welterweight,"KO/TKO

      

        Knee",1,1:19
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/ff4cef86bef2d0aa,Anthony Smith,Hector Lombard,1,0,35,65,0,1,0,0,Middleweight,"KO/TKO

      

        Punches",3,2:33
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/128e818254ebfabe,Gregor Gillespie,Jason Gonzalez,1,0,20,22,4,0,1,0,Lightweight,"SUB

      

        Arm Triangle",2,2:11
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/4c1fd940e1619e68,Kamaru Usman,Sergio Moraes,1,0,16,13,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",1,2:48
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/7b80dd233e200dd2,Justin Ledet,Azunna Anyanwu,0,0,36,37,0,0,0,0,Heavyweight,S-DEC,3,5:00
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/52e4f12eaeffd142,Olivier Aubin-Mercier,Anthony Rocco Martin,0,0,20,15,4,0,0,1,Lightweight,S-DEC,3,5:00
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/7864fc46de247f58,Daniel Spitz,Anthony Hamilton,0,0,5,0,1,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,0:24
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/7094c05bf73eee81,Uriah Hall,Krzysztof Jotko,1,1,26,44,0,1,0,1,Middleweight,"KO/TKO

      

        Punches",2,2:25
UFC Fight Night: Rockhold vs. Branch,"September 16, 2017",http://www.ufcstats.com/fight-details/2ec12d4bbc0752db,Gilbert Burns,Jason Saggo,1,0,42,35,2,1,0,0,Lightweight,"KO/TKO

      

        Punch",2,4:55
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/5ab286735ccee803,Daniel Cormier,Jon Jones,0,1,58,95,0,0,0,0,Light Heavyweight,"Overturned

      

        Kick",3,3:01
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/30553d630491094a,Tyron Woodley,Demian Maia,1,0,57,28,0,0,0,0,Welterweight,U-DEC,5,5:00
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/79817ab0129c5598,Cristiane Justino,Tonya Evinger,1,0,74,32,0,1,0,0,Women's Featherweight,"KO/TKO

      

        Knees",3,1:56
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/b8c967c742d3c107,Robbie Lawler,Donald Cerrone,0,0,77,82,0,1,0,0,Welterweight,U-DEC,3,5:00
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/49694c2d00c581ed,Volkan Oezdemir,Jimi Manuwa,0,0,12,2,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,0:42
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/dffad417175400ba,Ricardo Lamas,Jason Knight,0,0,42,8,1,0,0,0,Featherweight,"KO/TKO

      

        Punches",1,4:34
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/ac9e19a4075f6557,Aljamain Sterling,Renan Barao,0,0,71,19,1,2,0,0,Catch Weight,U-DEC,3,5:00
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/4924d7a980f4cde2,Brian Ortega,Renato Moicano,0,0,65,109,0,2,1,0,Featherweight,"SUB

      

        Guillotine Choke",3,2:59
UFC 214: Cormier vs. Jones 2,"July 29, 2017",http://www.ufcstats.com/fight-details/3d95b4f94ccffa96,Calvin Kattar,Andre Fili,0,0,75,73,2,0,0,0,Featherweight,U-DEC,3,5:00
